merchant_id,session_date,sessions,conversions
M00020,2023-12-31,191,6
M00020,2024-01-07,450,16
M00020,2024-01-14,326,4
M00020,2024-01-21,50,2
M00020,2024-01-28,472,7
M00020,2024-02-04,441,19
M00020,2024-02-11,270,5
M00020,2024-02-18,476,9
M00020,2024-02-25,233,4
M00020,2024-03-03,277,5
M00020,2024-03-10,436,8
M00020,2024-03-17,422,9
M00020,2024-03-24,90,2
M00020,2024-03-31,190,6
M00020,2024-04-07,195,8
M00020,2024-04-14,344,9
M00020,2024-04-21,330,3
M00020,2024-04-28,330,6
M00020,2024-05-05,433,8
M00020,2024-05-12,433,7
M00020,2024-05-19,315,3
M00020,2024-05-26,377,7
M00020,2024-06-02,409,5
M00020,2024-06-09,332,8
M00020,2024-06-16,173,8
M00020,2024-06-23,237,11
M00020,2024-06-30,148,1
M00020,2024-07-07,59,1
M00020,2024-07-14,30,0
M00020,2024-07-21,128,2
M00020,2024-07-28,72,1
M00020,2024-08-04,455,16
M00020,2024-08-11,280,13
M00020,2024-08-18,384,6
M00020,2024-08-25,379,14
M00020,2024-09-01,332,7
M00020,2024-09-08,348,7
M00020,2024-09-15,466,18
M00020,2024-09-22,165,6
M00020,2024-09-29,369,16
M00020,2024-10-06,440,8
M00020,2024-10-13,334,3
M00020,2024-10-20,220,2
M00020,2024-10-27,260,11
M00020,2024-11-03,76,3
M00020,2024-11-10,381,8
M00020,2024-11-17,169,7
M00020,2024-11-24,128,2
M00020,2024-12-01,141,2
M00020,2024-12-08,246,3
M00020,2024-12-15,225,9
M00020,2024-12-22,140,5
M00020,2024-12-29,464,4
M00021,2023-12-10,442,19
M00021,2023-12-17,189,7
M00021,2023-12-24,162,2
M00021,2023-12-31,341,9
M00021,2024-01-07,129,6
M00021,2024-01-14,306,5
M00021,2024-01-21,225,6
M00021,2024-01-28,338,3
M00021,2024-02-04,187,1
M00021,2024-02-11,303,8
M00021,2024-02-18,298,3
M00021,2024-02-25,24,1
M00021,2024-03-03,338,14
M00021,2024-03-10,370,8
M00021,2024-03-17,270,9
M00021,2024-03-24,20,0
M00021,2024-03-31,236,10
M00021,2024-04-07,97,4
M00021,2024-04-14,123,3
M00021,2024-04-21,411,8
M00021,2024-04-28,469,20
M00021,2024-05-05,424,7
M00021,2024-05-12,336,5
M00021,2024-05-19,322,13
M00021,2024-05-26,359,7
M00021,2024-06-02,412,5
M00021,2024-06-09,192,9
M00021,2024-06-16,364,10
M00021,2024-06-23,292,13
M00021,2024-06-30,395,7
M00021,2024-07-07,274,11
M00021,2024-07-14,367,5
M00021,2024-07-21,493,15
M00021,2024-07-28,491,13
M00021,2024-08-04,445,12
M00021,2024-08-11,437,11
M00021,2024-08-18,208,6
M00021,2024-08-25,324,13
M00021,2024-09-01,449,12
M00021,2024-09-08,118,3
M00021,2024-09-15,215,10
M00021,2024-09-22,55,1
M00021,2024-09-29,184,5
M00021,2024-10-06,228,5
M00021,2024-10-13,138,3
M00021,2024-10-20,143,1
M00021,2024-10-27,279,10
M00021,2024-11-03,394,11
M00021,2024-11-10,474,7
M00021,2024-11-17,119,4
M00021,2024-11-24,270,10
M00021,2024-12-01,413,15
M00021,2024-12-08,283,7
M00021,2024-12-15,175,7
M00021,2024-12-22,161,3
M00021,2024-12-29,363,14
M00022,2024-05-06,355,15
M00022,2024-05-13,210,8
M00022,2024-05-20,87,2
M00022,2024-05-27,150,2
M00022,2024-06-03,345,16
M00022,2024-06-10,235,9
M00022,2024-06-17,38,0
M00022,2024-06-24,302,12
M00022,2024-07-01,324,6
M00022,2024-07-08,340,15
M00022,2024-07-15,481,18
M00022,2024-07-22,450,21
M00022,2024-07-29,279,9
M00022,2024-08-05,341,9
M00022,2024-08-12,20,0
M00022,2024-08-19,419,15
M00022,2024-08-26,290,10
M00022,2024-09-02,61,2
M00022,2024-09-09,270,11
M00022,2024-09-16,157,5
M00022,2024-09-23,173,3
M00022,2024-09-30,254,2
M00022,2024-10-07,381,15
M00023,2024-02-18,235,3
M00023,2024-02-25,173,5
M00023,2024-03-03,446,13
M00023,2024-03-10,54,1
M00023,2024-03-17,402,5
M00023,2024-03-24,474,15
M00023,2024-03-31,118,2
M00023,2024-04-07,415,15
M00024,2024-01-21,150,7
M00024,2024-01-28,454,19
M00024,2024-02-04,164,6
M00024,2024-02-11,40,1
M00024,2024-02-18,51,1
M00024,2024-02-25,224,9
M00024,2024-03-03,156,7
M00024,2024-03-10,250,9
M00024,2024-03-17,335,6
M00024,2024-03-24,117,3
M00024,2024-03-31,246,6
M00024,2024-04-07,204,9
M00024,2024-04-14,101,4
M00024,2024-04-21,449,9
M00024,2024-04-28,472,8
M00024,2024-05-05,257,12
M00024,2024-05-12,433,13
M00024,2024-05-19,196,4
M00024,2024-05-26,383,15
M00024,2024-06-02,488,12
M00024,2024-06-09,427,18
M00024,2024-06-16,280,12
M00024,2024-06-23,449,5
M00024,2024-06-30,289,11
M00024,2024-07-07,201,9
M00024,2024-07-14,178,8
M00024,2024-07-21,299,5
M00024,2024-07-28,481,13
M00024,2024-08-04,182,3
M00024,2024-08-11,89,3
M00024,2024-08-18,359,10
M00024,2024-08-25,241,7
M00024,2024-09-01,309,12
M00024,2024-09-08,121,3
M00024,2024-09-15,297,12
M00024,2024-09-22,43,1
M00024,2024-09-29,120,1
M00024,2024-10-06,53,1
M00024,2024-10-13,37,0
M00024,2024-10-20,187,4
M00024,2024-10-27,382,17
M00024,2024-11-03,343,16
M00024,2024-11-10,265,7
M00024,2024-11-17,149,1
M00024,2024-11-24,271,7
M00024,2024-12-01,200,7
M00024,2024-12-08,208,5
M00024,2024-12-15,377,12
M00024,2024-12-22,316,10
M00024,2024-12-29,194,9
M00025,2023-07-11,154,7
M00025,2023-07-18,311,11
M00025,2023-07-25,312,11
M00025,2023-08-01,151,1
M00025,2023-08-08,420,11
M00025,2023-08-15,178,5
M00025,2023-08-22,76,1
M00025,2023-08-29,42,0
M00025,2023-09-05,431,16
M00025,2023-09-12,396,19
M00025,2023-09-19,147,5
M00025,2023-09-26,127,4
M00025,2023-10-03,452,18
M00025,2023-10-10,96,3
M00025,2023-10-17,336,5
M00025,2023-10-24,45,1
M00025,2023-10-31,156,3
M00025,2023-11-07,40,1
M00025,2023-11-14,447,9
M00025,2023-11-21,399,15
M00025,2023-11-28,406,4
M00025,2023-12-05,322,14
M00025,2023-12-12,348,7
M00025,2023-12-19,324,14
M00025,2023-12-26,115,1
M00025,2024-01-02,104,4
M00025,2024-01-09,395,10
M00025,2024-01-16,308,8
M00025,2024-01-23,134,2
M00025,2024-01-30,274,8
M00025,2024-02-06,278,6
M00025,2024-02-13,380,10
M00025,2024-02-20,29,0
M00025,2024-02-27,487,20
M00025,2024-03-05,377,16
M00025,2024-03-12,493,22
M00025,2024-03-19,424,13
M00025,2024-03-26,333,10
M00025,2024-04-02,272,11
M00025,2024-04-09,331,10
M00025,2024-04-16,206,3
M00025,2024-04-23,217,10
M00025,2024-04-30,308,5
M00025,2024-05-07,131,5
M00025,2024-05-14,397,9
M00025,2024-05-21,263,7
M00025,2024-05-28,176,6
M00025,2024-06-04,175,3
M00025,2024-06-11,84,3
M00025,2024-06-18,165,4
M00025,2024-06-25,219,2
M00025,2024-07-02,67,2
M00025,2024-07-09,270,6
M00025,2024-07-16,401,18
M00025,2024-07-23,399,7
M00025,2024-07-30,327,10
M00025,2024-08-06,375,11
M00025,2024-08-13,491,23
M00025,2024-08-20,181,6
M00025,2024-08-27,246,11
M00025,2024-09-03,281,3
M00025,2024-09-10,358,7
M00025,2024-09-17,411,11
M00025,2024-09-24,75,1
M00025,2024-10-01,228,10
M00025,2024-10-08,35,0
M00025,2024-10-15,323,4
M00025,2024-10-22,470,8
M00025,2024-10-29,250,10
M00025,2024-11-05,136,5
M00025,2024-11-12,421,18
M00025,2024-11-19,486,13
M00025,2024-11-26,72,0
M00025,2024-12-03,179,7
M00025,2024-12-10,365,10
M00025,2024-12-17,248,3
M00025,2024-12-24,432,5
M00025,2024-12-31,84,3
M00026,2023-10-04,300,6
M00026,2023-10-11,323,7
M00026,2023-10-18,76,2
M00026,2023-10-25,343,11
M00026,2023-11-01,450,16
M00026,2023-11-08,414,12
M00026,2023-11-15,487,12
M00026,2023-11-22,238,6
M00026,2023-11-29,450,21
M00026,2023-12-06,263,11
M00026,2023-12-13,117,3
M00026,2023-12-20,23,1
M00026,2023-12-27,447,6
M00026,2024-01-03,287,8
M00026,2024-01-10,355,5
M00026,2024-01-17,290,6
M00026,2024-01-24,48,0
M00026,2024-01-31,499,6
M00026,2024-02-07,190,8
M00026,2024-02-14,208,4
M00026,2024-02-21,310,10
M00026,2024-02-28,62,2
M00026,2024-03-06,172,4
M00026,2024-03-13,191,9
M00026,2024-03-20,315,8
M00026,2024-03-27,38,0
M00026,2024-04-03,31,1
M00026,2024-04-10,444,11
M00026,2024-04-17,305,3
M00026,2024-04-24,281,8
M00026,2024-05-01,55,1
M00026,2024-05-08,267,5
M00026,2024-05-15,115,3
M00026,2024-05-22,274,5
M00026,2024-05-29,471,5
M00026,2024-06-05,65,2
M00026,2024-06-12,335,6
M00026,2024-06-19,329,14
M00026,2024-06-26,307,13
M00026,2024-07-03,133,2
M00026,2024-07-10,310,9
M00026,2024-07-17,211,7
M00026,2024-07-24,305,12
M00026,2024-07-31,494,6
M00026,2024-08-07,158,5
M00026,2024-08-14,173,2
M00026,2024-08-21,353,16
M00026,2024-08-28,90,1
M00026,2024-09-04,306,15
M00026,2024-09-11,98,3
M00026,2024-09-18,145,5
M00026,2024-09-25,456,10
M00026,2024-10-02,349,6
M00026,2024-10-09,391,4
M00026,2024-10-16,302,11
M00026,2024-10-23,65,1
M00026,2024-10-30,271,9
M00026,2024-11-06,416,16
M00026,2024-11-13,128,5
M00026,2024-11-20,113,2
M00026,2024-11-27,407,5
M00026,2024-12-04,51,0
M00026,2024-12-11,283,5
M00026,2024-12-18,272,4
M00026,2024-12-25,167,7
M00027,2023-06-10,98,1
M00027,2023-06-17,405,12
M00027,2023-06-24,229,6
M00027,2023-07-01,468,12
M00027,2023-07-08,421,14
M00027,2023-07-15,469,21
M00027,2023-07-22,450,11
M00027,2023-07-29,296,14
M00027,2023-08-05,50,2
M00027,2023-08-12,121,4
M00027,2023-08-19,326,13
M00027,2023-08-26,290,13
M00027,2023-09-02,194,8
M00027,2023-09-09,32,0
M00027,2023-09-16,250,2
M00027,2023-09-23,456,9
M00027,2023-09-30,296,9
M00027,2023-10-07,384,11
M00027,2023-10-14,245,9
M00027,2023-10-21,366,14
M00027,2023-10-28,478,17
M00027,2023-11-04,474,18
M00027,2023-11-11,367,16
M00027,2023-11-18,75,2
M00027,2023-11-25,103,1
M00027,2023-12-02,194,3
M00027,2023-12-09,34,1
M00027,2023-12-16,349,10
M00027,2023-12-23,403,11
M00027,2023-12-30,89,2
M00027,2024-01-06,390,11
M00027,2024-01-13,368,12
M00027,2024-01-20,412,12
M00027,2024-01-27,39,0
M00027,2024-02-03,452,5
M00027,2024-02-10,299,12
M00027,2024-02-17,34,0
M00027,2024-02-24,345,8
M00027,2024-03-02,69,1
M00027,2024-03-09,493,18
M00027,2024-03-16,265,13
M00027,2024-03-23,314,15
M00027,2024-03-30,232,7
M00027,2024-04-06,188,8
M00027,2024-04-13,55,1
M00027,2024-04-20,372,5
M00027,2024-04-27,155,7
M00027,2024-05-04,250,5
M00027,2024-05-11,120,1
M00027,2024-05-18,406,8
M00027,2024-05-25,187,8
M00027,2024-06-01,98,3
M00027,2024-06-08,164,6
M00027,2024-06-15,179,8
M00027,2024-06-22,404,17
M00027,2024-06-29,221,8
M00027,2024-07-06,247,9
M00027,2024-07-13,279,4
M00027,2024-07-20,465,9
M00027,2024-07-27,271,9
M00027,2024-08-03,404,16
M00027,2024-08-10,355,17
M00027,2024-08-17,499,8
M00027,2024-08-24,181,3
M00027,2024-08-31,361,14
M00027,2024-09-07,495,19
M00027,2024-09-14,245,7
M00027,2024-09-21,34,1
M00027,2024-09-28,32,0
M00027,2024-10-05,172,2
M00027,2024-10-12,485,13
M00027,2024-10-19,160,1
M00027,2024-10-26,44,1
M00027,2024-11-02,81,3
M00027,2024-11-09,80,3
M00027,2024-11-16,64,1
M00027,2024-11-23,299,13
M00027,2024-11-30,161,5
M00027,2024-12-07,110,3
M00027,2024-12-14,122,1
M00027,2024-12-21,86,2
M00027,2024-12-28,276,10
M00028,2024-04-04,270,3
M00028,2024-04-11,377,14
M00028,2024-04-18,462,8
M00028,2024-04-25,149,2
M00028,2024-05-02,311,3
M00028,2024-05-09,395,7
M00028,2024-05-16,21,0
M00028,2024-05-23,493,7
M00028,2024-05-30,20,0
M00028,2024-06-06,303,7
M00028,2024-06-13,243,10
M00028,2024-06-20,406,4
M00028,2024-06-27,197,2
M00028,2024-07-04,156,3
M00028,2024-07-11,224,10
M00028,2024-07-18,334,16
M00028,2024-07-25,454,17
M00028,2024-08-01,35,1
M00028,2024-08-08,364,5
M00028,2024-08-15,188,6
M00028,2024-08-22,257,3
M00028,2024-08-29,68,0
M00028,2024-09-05,149,5
M00028,2024-09-12,216,8
M00028,2024-09-19,38,0
M00028,2024-09-26,128,5
M00028,2024-10-03,302,6
M00028,2024-10-10,151,6
M00028,2024-10-17,354,6
M00028,2024-10-24,344,4
M00028,2024-10-31,401,9
M00028,2024-11-07,181,8
M00028,2024-11-14,248,4
M00028,2024-11-21,89,2
M00028,2024-11-28,213,8
M00028,2024-12-05,347,7
M00028,2024-12-12,41,1
M00028,2024-12-19,410,20
M00028,2024-12-26,332,14
M00028,2025-01-02,90,2
M00028,2025-01-09,467,8
M00028,2025-01-16,210,5
M00028,2025-01-23,20,0
M00029,2023-11-10,481,18
M00029,2023-11-17,196,5
M00029,2023-11-24,213,8
M00029,2023-12-01,224,3
M00029,2023-12-08,208,3
M00029,2023-12-15,141,5
M00029,2023-12-22,102,1
M00029,2023-12-29,168,7
M00029,2024-01-05,202,5
M00029,2024-01-12,397,13
M00030,2023-01-22,267,7
M00030,2023-01-29,64,2
M00030,2023-02-05,284,9
M00030,2023-02-12,139,1
M00030,2023-02-19,171,4
M00030,2023-02-26,165,6
M00030,2023-03-05,481,6
M00030,2023-03-12,218,4
M00030,2023-03-19,163,2
M00030,2023-03-26,455,5
M00030,2023-04-02,160,3
M00030,2023-04-09,288,13
M00030,2023-04-16,222,8
M00030,2023-04-23,126,2
M00030,2023-04-30,458,19
M00030,2023-05-07,472,9
M00030,2023-05-14,330,8
M00030,2023-05-21,83,1
M00030,2023-05-28,261,11
M00030,2023-06-04,99,2
M00030,2023-06-11,249,10
M00030,2023-06-18,447,14
M00030,2023-06-25,290,12
M00030,2023-07-02,203,4
M00030,2023-07-09,110,5
M00030,2023-07-16,218,8
M00030,2023-07-23,404,18
M00030,2023-07-30,160,1
M00030,2023-08-06,436,4
M00030,2023-08-13,409,14
M00030,2023-08-20,63,3
M00030,2023-08-27,259,4
M00030,2023-09-03,112,2
M00030,2023-09-10,73,3
M00030,2023-09-17,330,13
M00030,2023-09-24,405,19
M00030,2023-10-01,280,8
M00030,2023-10-08,160,1
M00030,2023-10-15,259,8
M00030,2023-10-22,153,7
M00030,2023-10-29,152,5
M00030,2023-11-05,381,15
M00030,2023-11-12,265,6
M00030,2023-11-19,258,6
M00030,2023-11-26,352,9
M00030,2023-12-03,313,10
M00030,2023-12-10,155,7
M00030,2023-12-17,24,0
M00030,2023-12-24,333,9
M00030,2023-12-31,55,0
M00030,2024-01-07,348,9
M00030,2024-01-14,91,1
M00030,2024-01-21,346,5
M00030,2024-01-28,27,0
M00030,2024-02-04,198,2
M00030,2024-02-11,219,8
M00030,2024-02-18,137,6
M00030,2024-02-25,216,10
M00030,2024-03-03,403,9
M00030,2024-03-10,291,4
M00030,2024-03-17,235,4
M00030,2024-03-24,72,3
M00030,2024-03-31,470,22
M00030,2024-04-07,412,12
M00030,2024-04-14,32,1
M00030,2024-04-21,425,9
M00030,2024-04-28,460,18
M00030,2024-05-05,155,5
M00030,2024-05-12,235,11
M00030,2024-05-19,473,6
M00030,2024-05-26,292,11
M00030,2024-06-02,50,1
M00030,2024-06-09,347,9
M00030,2024-06-16,402,15
M00030,2024-06-23,454,14
M00030,2024-06-30,438,12
M00030,2024-07-07,223,5
M00030,2024-07-14,171,7
M00030,2024-07-21,198,5
M00030,2024-07-28,166,5
M00030,2024-08-04,465,20
M00030,2024-08-11,457,18
M00030,2024-08-18,499,19
M00030,2024-08-25,62,1
M00030,2024-09-01,344,8
M00030,2024-09-08,109,4
M00030,2024-09-15,463,8
M00030,2024-09-22,190,4
M00030,2024-09-29,212,8
M00030,2024-10-06,118,1
M00030,2024-10-13,350,10
M00030,2024-10-20,201,3
M00030,2024-10-27,189,4
M00030,2024-11-03,180,7
M00030,2024-11-10,115,4
M00030,2024-11-17,387,5
M00030,2024-11-24,395,17
M00030,2024-12-01,136,1
M00030,2024-12-08,459,14
M00030,2024-12-15,312,13
M00030,2024-12-22,261,9
M00030,2024-12-29,430,19
M00031,2023-09-10,408,9
M00031,2023-09-17,120,5
M00031,2023-09-24,37,0
M00031,2023-10-01,489,19
M00031,2023-10-08,268,8
M00031,2023-10-15,433,15
M00031,2023-10-22,256,5
M00031,2023-10-29,499,14
M00031,2023-11-05,151,4
M00031,2023-11-12,249,6
M00031,2023-11-19,23,0
M00031,2023-11-26,184,4
M00031,2023-12-03,323,14
M00031,2023-12-10,230,10
M00031,2023-12-17,411,9
M00031,2023-12-24,292,9
M00031,2023-12-31,216,2
M00031,2024-01-07,237,5
M00031,2024-01-14,112,1
M00031,2024-01-21,443,4
M00031,2024-01-28,128,6
M00031,2024-02-04,320,13
M00031,2024-02-11,431,15
M00031,2024-02-18,429,14
M00031,2024-02-25,219,9
M00031,2024-03-03,199,9
M00031,2024-03-10,215,7
M00031,2024-03-17,290,4
M00031,2024-03-24,349,6
M00031,2024-03-31,92,4
M00031,2024-04-07,318,15
M00031,2024-04-14,492,19
M00031,2024-04-21,220,8
M00031,2024-04-28,339,9
M00031,2024-05-05,146,2
M00031,2024-05-12,265,10
M00031,2024-05-19,167,7
M00031,2024-05-26,296,3
M00031,2024-06-02,147,4
M00032,2024-07-14,123,5
M00032,2024-07-21,401,10
M00032,2024-07-28,252,9
M00032,2024-08-04,76,0
M00032,2024-08-11,362,5
M00032,2024-08-18,172,4
M00032,2024-08-25,226,8
M00032,2024-09-01,53,0
M00032,2024-09-08,147,4
M00032,2024-09-15,93,1
M00032,2024-09-22,87,2
M00032,2024-09-29,462,10
M00032,2024-10-06,498,20
M00032,2024-10-13,83,2
M00032,2024-10-20,288,13
M00032,2024-10-27,156,5
M00032,2024-11-03,143,3
M00032,2024-11-10,429,12
M00032,2024-11-17,102,1
M00032,2024-11-24,262,4
M00032,2024-12-01,419,11
M00032,2024-12-08,266,8
M00032,2024-12-15,259,7
M00032,2024-12-22,164,2
M00032,2024-12-29,446,6
M00033,2024-04-19,482,5
M00033,2024-04-26,365,8
M00033,2024-05-03,450,21
M00033,2024-05-10,163,7
M00033,2024-05-17,344,8
M00033,2024-05-24,200,5
M00033,2024-05-31,35,0
M00033,2024-06-07,151,4
M00033,2024-06-14,343,12
M00033,2024-06-21,39,1
M00033,2024-06-28,423,13
M00033,2024-07-05,414,11
M00033,2024-07-12,92,2
M00033,2024-07-19,353,17
M00033,2024-07-26,452,14
M00033,2024-08-02,382,7
M00033,2024-08-09,484,13
M00033,2024-08-16,248,11
M00033,2024-08-23,469,7
M00033,2024-08-30,219,4
M00033,2024-09-06,37,0
M00033,2024-09-13,257,8
M00033,2024-09-20,466,19
M00033,2024-09-27,390,9
M00033,2024-10-04,126,5
M00033,2024-10-11,38,1
M00033,2024-10-18,77,2
M00033,2024-10-25,38,1
M00033,2024-11-01,371,11
M00033,2024-11-08,367,14
M00033,2024-11-15,173,8
M00033,2024-11-22,71,1
M00033,2024-11-29,355,7
M00033,2024-12-06,376,12
M00033,2024-12-13,100,1
M00033,2024-12-20,104,1
M00033,2024-12-27,47,1
M00034,2023-02-28,421,6
M00034,2023-03-07,181,8
M00034,2023-03-14,315,15
M00034,2023-03-21,471,21
M00034,2023-03-28,323,7
M00034,2023-04-04,149,4
M00034,2023-04-11,285,5
M00034,2023-04-18,293,5
M00034,2023-04-25,122,1
M00034,2023-05-02,265,4
M00034,2023-05-09,164,6
M00034,2023-05-16,422,10
M00034,2023-05-23,280,10
M00034,2023-05-30,361,10
M00034,2023-06-06,454,7
M00034,2023-06-13,253,9
M00034,2023-06-20,81,3
M00034,2023-06-27,420,12
M00034,2023-07-04,230,11
M00034,2023-07-11,31,0
M00034,2023-07-18,424,20
M00034,2023-07-25,291,4
M00034,2023-08-01,255,5
M00034,2023-08-08,25,0
M00034,2023-08-15,469,22
M00034,2023-08-22,465,21
M00034,2023-08-29,438,6
M00034,2023-09-05,292,7
M00034,2023-09-12,325,11
M00034,2023-09-19,353,3
M00034,2023-09-26,446,14
M00034,2023-10-03,175,6
M00034,2023-10-10,245,4
M00034,2023-10-17,385,13
M00034,2023-10-24,415,8
M00034,2023-10-31,110,4
M00034,2023-11-07,409,9
M00034,2023-11-14,320,5
M00034,2023-11-21,233,9
M00034,2023-11-28,276,5
M00034,2023-12-05,451,6
M00034,2023-12-12,71,3
M00034,2023-12-19,291,6
M00034,2023-12-26,350,13
M00034,2024-01-02,183,7
M00034,2024-01-09,387,14
M00034,2024-01-16,129,6
M00035,2024-05-25,236,4
M00035,2024-06-01,362,6
M00035,2024-06-08,323,8
M00035,2024-06-15,447,7
M00035,2024-06-22,168,2
M00035,2024-06-29,360,12
M00035,2024-07-06,349,5
M00035,2024-07-13,339,3
M00035,2024-07-20,399,7
M00035,2024-07-27,383,7
M00035,2024-08-03,33,1
M00035,2024-08-10,426,15
M00035,2024-08-17,217,5
M00035,2024-08-24,317,9
M00035,2024-08-31,23,1
M00035,2024-09-07,287,8
M00035,2024-09-14,130,6
M00035,2024-09-21,315,3
M00035,2024-09-28,79,3
M00035,2024-10-05,495,16
M00035,2024-10-12,241,8
M00035,2024-10-19,324,11
M00035,2024-10-26,265,11
M00035,2024-11-02,47,1
M00035,2024-11-09,169,1
M00035,2024-11-16,174,3
M00035,2024-11-23,211,6
M00035,2024-11-30,171,7
M00035,2024-12-07,444,10
M00035,2024-12-14,119,2
M00035,2024-12-21,355,8
M00035,2024-12-28,113,3
M00036,2024-11-12,460,20
M00036,2024-11-19,106,2
M00036,2024-11-26,498,11
M00036,2024-12-03,165,1
M00036,2024-12-10,445,16
M00036,2024-12-17,227,10
M00036,2024-12-24,463,8
M00036,2024-12-31,277,11
M00036,2025-01-07,318,7
M00036,2025-01-14,311,6
M00036,2025-01-21,277,9
M00036,2025-01-28,408,19
M00036,2025-02-04,71,3
M00036,2025-02-11,404,15
M00036,2025-02-18,253,6
M00036,2025-02-25,420,17
M00036,2025-03-04,145,5
M00036,2025-03-11,496,13
M00036,2025-03-18,378,15
M00036,2025-03-25,82,3
M00036,2025-04-01,270,8
M00036,2025-04-08,83,2
M00036,2025-04-15,223,10
M00036,2025-04-22,42,1
M00036,2025-04-29,283,3
M00036,2025-05-06,477,22
M00036,2025-05-13,369,11
M00036,2025-05-20,268,11
M00036,2025-05-27,267,6
M00036,2025-06-03,376,11
M00036,2025-06-10,287,11
M00036,2025-06-17,88,1
M00036,2025-06-24,489,15
M00036,2025-07-01,83,2
M00036,2025-07-08,327,11
M00036,2025-07-15,385,17
M00036,2025-07-22,456,8
M00036,2025-07-29,157,5
M00036,2025-08-05,322,5
M00036,2025-08-12,48,2
M00036,2025-08-19,334,10
M00037,2024-04-20,313,7
M00037,2024-04-27,44,1
M00037,2024-05-04,67,2
M00037,2024-05-11,417,17
M00037,2024-05-18,197,4
M00037,2024-05-25,311,6
M00037,2024-06-01,161,3
M00037,2024-06-08,337,9
M00037,2024-06-15,231,9
M00037,2024-06-22,399,14
M00037,2024-06-29,391,13
M00037,2024-07-06,133,3
M00037,2024-07-13,207,2
M00037,2024-07-20,419,15
M00037,2024-07-27,424,20
M00037,2024-08-03,208,7
M00037,2024-08-10,488,5
M00037,2024-08-17,383,16
M00037,2024-08-24,347,13
M00037,2024-08-31,195,8
M00037,2024-09-07,370,10
M00037,2024-09-14,235,2
M00037,2024-09-21,234,7
M00037,2024-09-28,441,6
M00037,2024-10-05,245,11
M00037,2024-10-12,254,12
M00037,2024-10-19,473,21
M00037,2024-10-26,343,7
M00037,2024-11-02,66,2
M00037,2024-11-09,420,4
M00037,2024-11-16,434,6
M00037,2024-11-23,120,4
M00037,2024-11-30,78,3
M00037,2024-12-07,124,4
M00037,2024-12-14,154,6
M00037,2024-12-21,205,3
M00037,2024-12-28,246,10
M00038,2024-11-30,310,9
M00038,2024-12-07,334,3
M00038,2024-12-14,149,4
M00038,2024-12-21,294,6
M00038,2024-12-28,364,15
M00038,2025-01-04,450,6
M00038,2025-01-11,371,13
M00038,2025-01-18,323,6
M00038,2025-01-25,360,5
M00038,2025-02-01,386,5
M00038,2025-02-08,460,8
M00038,2025-02-15,473,11
M00038,2025-02-22,254,10
M00038,2025-03-01,343,7
M00038,2025-03-08,450,14
M00038,2025-03-15,145,4
M00038,2025-03-22,395,11
M00038,2025-03-29,416,18
M00038,2025-04-05,411,4
M00038,2025-04-12,286,5
M00038,2025-04-19,115,1
M00038,2025-04-26,373,4
M00039,2023-07-09,283,4
M00039,2023-07-16,437,10
M00039,2023-07-23,345,16
M00039,2023-07-30,376,5
M00039,2023-08-06,401,7
M00039,2023-08-13,260,10
